windows/http/hp_mpa_job_acct,CVE-2011-4166;OSVDB-78015;BID-51174;ZDI-11-352;URL-https://h20566.www2.hp.com/portal/site/hpsc/public/kb/docDisplay/?docId=emr_na-c03128469
windows/http/hp_nnm_getnnmdata_hostname,CVE-2010-1555;OSVDB-64976
windows/http/hp_nnm_getnnmdata_icount,CVE-2010-1554;OSVDB-64976
windows/http/hp_nnm_getnnmdata_maxage,CVE-2010-1553;OSVDB-64976
windows/http/hp_nnm_nnmrptconfig_nameparams,CVE-2011-0266;OSVDB-70473;ZDI-11-008
windows/http/hp_nnm_nnmrptconfig_schdparams,CVE-2011-0267;OSVDB-70473;ZDI-11-009
windows/http/hp_nnm_openview5,CVE-2007-6204;OSVDB-39530;BID-26741
windows/http/hp_nnm_ovalarm_lang,CVE-2009-4179;OSVDB-60930;BID-37347;URL-http://dvlabs.tippingpoint.com/advisory/TPTI-09-12;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c01950877
windows/http/hp_nnm_ovas,CVE-2008-1697;OSVDB-43992;BID-28569
windows/http/hp_nnm_ovbuildpath_textfile,CVE-2011-3167;OSVDB-76775;BID-50471;ZDI-12-002;URL-https://h20566.www2.hp.com/portal/site/hpsc/public/kb/docDisplay/?docId=emr_na-c03054052
windows/http/hp_nnm_ovwebhelp,CVE-2009-4178;OSVDB-60929;BID-37340
windows/http/hp_nnm_ovwebsnmpsrv_main,CVE-2010-1964;OSVDB-65552;BID-40873;ZDI-10-108;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c02217439
windows/http/hp_nnm_ovwebsnmpsrv_ovutil,CVE-2010-1961;OSVDB-65428;BID-40638;ZDI-10-106;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c02217439
windows/http/hp_nnm_ovwebsnmpsrv_uro,CVE-2010-1960;OSVDB-65427;BID-40637;ZDI-10-105;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c02217439
windows/http/hp_nnm_snmp,CVE-2009-3849;OSVDB-60933
windows/http/hp_nnm_snmpviewer_actapp,CVE-2010-1552;OSVDB-64975;BID-40068;ZDI-10-083;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c02153379
windows/http/hp_nnm_toolbar_01,CVE-2008-0067;OSVDB-53222;BID-33147
windows/http/hp_nnm_toolbar_02,CVE-2009-0920;OSVDB-53242;BID-34294;URL-http://www.coresecurity.com/content/openview-buffer-overflows
windows/http/hp_nnm_webappmon_execvp,CVE-2010-2703;OSVDB-66514;BID-41829;URL-http://www.vupen.com/english/advisories/2010/1866;ZDI-10-137;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c02286088
windows/http/hp_nnm_webappmon_ovjavalocale,CVE-2010-2709;OSVDB-66932;BID-42154;URL-http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c02446520;URL-http://www.coresecurity.com/content/hp-nnm-ovjavalocale-buffer-overflow
windows/http/hp_openview_insight_backdoor,CVE-2011-0276;OSVDB-70754
windows/http/hp_pcm_snac_update_certificates,CVE-2013-4812;OSVDB-97155;BID-62348;ZDI-13-225
windows/http/hp_pcm_snac_update_domain,CVE-2013-4811;OSVDB-97154;BID-62349;ZDI-13-226
windows/http/hp_power_manager_filename,CVE-2009-3999;OSVDB-61848;BID-37867
windows/http/hp_power_manager_login,CVE-2009-2685;OSVDB-59684
windows/http/hp_sitescope_runomagentcommand,CVE-2013-2367;OSVDB-95824;BID-61506;ZDI-13-205
windows/http/httpdx_handlepeer,OSVDB-58714;CVE-2009-3711;URL-http://www.pank4j.com/exploits/httpdxb0f.php;URL-http://www.rec-sec.com/2009/10/16/httpdx-buffer-overflow-exploit/
windows/http/httpdx_tolog_format,CVE-2009-4769;OSVDB-60182
windows/http/ia_webmail,CVE-2003-1192;OSVDB-2757;BID-8965;URL-http://www.k-otik.net/exploits/11.19.iawebmail.pl.php
windows/http/ibm_tivoli_endpoint_bof,CVE-2011-1220;OSVDB-72713;OSVDB-72751;BID-48049;ZDI-11-169
windows/http/ibm_tpmfosd_overflow,CVE-2007-1868;OSVDB-34678;BID-23264;URL-http://dvlabs.tippingpoint.com/advisory/TPTI-07-05
windows/http/ibm_tsm_cad_header,CVE-2007-4880;OSVDB-38161;BID-25743
windows/http/icecast_header,CVE-2004-1561;OSVDB-10406;BID-11271;URL-http://archives.neohapsis.com/archives/bugtraq/2004-09/0366.html
windows/http/integard_password_bof,OSVDB-67909;URL-http://www.corelan.be:8800/advisories.php?id=CORELAN-10-061
windows/http/intersystems_cache,OSVDB-60549;BID-37177
windows/http/intrasrv_bof,OSVDB-94097;EDB-18397;BID-60229
windows/http/ipswitch_wug_maincfgret,CVE-2004-0798;OSVDB-9177;BID-11043
windows/http/jira_collector_traversal,CVE-2014-2314;OSVDB-103807;BID-65849;URL-https://confluence.atlassian.com/display/JIRA/JIRA+Security+Advisory+2014-02-26;URL-http://blog.h3xstream.com/2014/02/jira-path-traversal-explained.html
windows/http/kaseya_uploadimage_file_upload,OSVDB-99984;BID-63782;EDB-29675;URL-http://security-assessment.com/files/documents/advisory/Kaseya%20File%20Upload.pdf
windows/http/kolibri_http,CVE-2002-2268;OSVDB-70808;BID-6289;EDB-15834
windows/http/landesk_thinkmanagement_upload_asp,CVE-2012-1195;CVE-2012-1196;OSVDB-79276;OSVDB-79277;BID-52023;EDB-18622;EDB-18623
windows/http/lexmark_markvision_gfd_upload,CVE-2014-8741;ZDI-14-410;URL-http://support.lexmark.com/index?page=content&id=TE666&locale=EN&userlocale=EN_US
windows/http/mailenable_auth_header,CVE-2005-1348;OSVDB-15913;OSVDB-15737;BID-13350;URL-http://www.nessus.org/plugins/index.php?view=single&id=18123
windows/http/manageengine_apps_mngr,EDB-17152
windows/http/maxdb_webdbm_database,CVE-2006-4305;OSVDB-28300;BID-19660
windows/http/maxdb_webdbm_get_overflow,CVE-2005-0684;OSVDB-15816;URL-http://www.idefense.com/application/poi/display?id=234&type=vulnerabilities;BID-13368
windows/http/mcafee_epolicy_source,CVE-2006-5156;OSVDB-29421;EDB-2467;URL-http://www.remote-exploit.org/advisories/mcafee-epo.pdf;BID-20288
windows/http/mdaemon_worldclient_form2raw,CVE-2003-1200;OSVDB-3255;BID-9317
windows/http/minishare_get_overflow,CVE-2004-2271;OSVDB-11530;BID-11620;URL-http://archives.neohapsis.com/archives/fulldisclosure/2004-11/0208.html
windows/http/miniweb_upload_wbem,OSVDB-92198;OSVDB-92200;URL-http://dl.packetstormsecurity.net/1304-exploits/miniweb-shelltraversal.txt
windows/http/navicopa_get_overflow,CVE-2006-5112;OSVDB-29257;BID-20250
windows/http/netdecision_http_bof,CVE-2012-1465;OSVDB-79651;URL-http://secunia.com/advisories/48168/;URL-http://secpod.org/advisories/SecPod_Netmechanica_NetDecision_HTTP_Server_DoS_Vuln.txt
windows/http/novell_imanager_upload,OSVDB-68320;ZDI-10-190;URL-http://www.novell.com/support/viewContent.do?externalId=7006515&sliceId=2
windows/http/novell_mdm_lfi,CVE-2013-1081;OSVDB-91119;ZDI-13-087;URL-http://www.novell.com/support/kb/doc.php?id=7011895
windows/http/novell_messenger_acceptlang,CVE-2006-0992;OSVDB-24617;BID-17503
windows/http/nowsms,CVE-2008-0871;OSVDB-42953;BID-27896
windows/http/oracle9i_xdb_pass,CVE-2003-0727;OSVDB-2449;BID-8375;URL-http://www.blackhat.com/presentations/bh-usa-03/bh-us-03-litchfield-paper.pdf
windows/http/oracle_btm_writetofile,OSVDB-85087;BID-54839;EDB-20318
windows/http/oracle_endeca_exec,CVE-2013-3763;BID-61217;OSVDB-95269;ZDI-13-190;URL-http://www.oracle.com/technetwork/topics/security/cpujuly2013-1899826.html
windows/http/oracle_event_processing_upload,CVE-2014-2424;ZDI-14-106;BID-66871;URL-http://www.oracle.com/technetwork/topics/security/cpuapr2014-1972952.html
windows/http/osb_uname_jlist,CVE-2010-0904;OSVDB-66338;ZDI-10-118
windows/http/peercast_url,CVE-2006-1148;OSVDB-23777;BID-17040;URL-http://www.infigo.hr/in_focus/INFIGO-2006-03-01
windows/http/php_apache_request_headers_bof,CVE-2012-2329;OSVDB-82215;BID-53455;URL-http://www.php.net/archive/2012.php#id2012-05-08-1;URL-http://www.php.net/ChangeLog-5.php#5.4.3;URL-https://bugzilla.redhat.com/show_bug.cgi?id=820000
windows/http/privatewire_gateway,CVE-2006-3252;OSVDB-26861;BID-18647
windows/http/psoproxy91_overflow,CVE-2004-0313;OSVDB-4028;EDB-156;BID-9706
windows/http/rabidhamster_r4_log,OSVDB-79007;URL-http://aluigi.altervista.org/adv/r4_1-adv.txt;URL-http://secunia.com/advisories/47901/
windows/http/rejetto_hfs_exec,CVE-2014-6287;OSVDB-111386;URL-http://seclists.org/bugtraq/2014/Sep/85;URL-http://www.rejetto.com/wiki/index.php?title=HFS:_scripting_commands
windows/http/sambar6_search_results,CVE-2004-2086;OSVDB-5786;BID-9607
windows/http/sap_configservlet_exec_noauth,OSVDB-92704;EDB-24996;URL-http://erpscan.com/wp-content/uploads/2012/11/Breaking-SAP-Portal-HackerHalted-2012.pdf
windows/http/sap_host_control_cmd_exec,OSVDB-84821;URL-http://www.contextis.com/research/blog/sap4/;URL-https://websmp130.sap-ag.de/sap/support/notes/1341333
windows/http/sapdb_webtools,CVE-2007-3614;OSVDB-37838;BID-24773
windows/http/savant_31_overflow,CVE-2002-1120;OSVDB-9829;BID-5686;EDB-787
windows/http/servu_session_cookie,CVE-2009-4006;OSVDB-59772;URL-http://rangos.de/ServU-ADV.txt;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2009-November/071370.html
windows/http/shoutcast_format,CVE-2004-1373;OSVDB-12585;BID-12096
windows/http/shttpd_post,CVE-2006-5216;OSVDB-29565;URL-http://shttpd.sourceforge.net;BID-20393
windows/http/solarwinds_fsm_userlogin,CVE-2015-2284;OSVDB-81634;ZDI-15-107;URL-http://downloads.solarwinds.com/solarwinds/Release/HotFix/FSM-v6.6.5-HotFix1.zip
windows/http/solarwinds_storage_manager_sql,OSVDB-81634;EDB-18818;URL-http://ddilabs.blogspot.com/2012/02/solarwinds-storage-manager-server-sql.html;URL-http://www.solarwinds.com/documentation/storage/storagemanager/docs/ReleaseNotes/vulnerability.htm
windows/http/sonicwall_scrutinizer_sqli,CVE-2012-2962;OSVDB-84232;EDB-20033;BID-54625;URL-http://www.sonicwall.com/shared/download/Dell_SonicWALL_Scrutinizer_Service_Bulletin_for_SQL_injection_vulnerability_CVE.pdf
windows/http/steamcast_useragent,CVE-2008-0550;OSVDB-42670;URL-http://aluigi.altervista.org/adv/steamcazz-adv.txt;BID-33898
windows/http/sws_connection_bof,OSVDB-84310;EDB-19937;URL-http://ghostinthelab.wordpress.com/2012/07/19/simplewebserver-2-2-rc2-remote-buffer-overflow-exploit/
windows/http/sybase_easerver,CVE-2005-2297;OSVDB-17996;BID-14287
windows/http/sysax_create_folder,CVE-2012-6530;OSVDB-82329;EDB-20676;EDB-18420;URL-http://www.pwnag3.com/2012/01/sysax-multi-server-550-exploit.html;URL-http://www.mattandreko.com/2012/07/sysax-564-http-remote-buffer-overflow.html
windows/http/trackercam_phparg_overflow,CVE-2005-0478;OSVDB-13953;OSVDB-13955;BID-12592;URL-http://aluigi.altervista.org/adv/tcambof-adv.txt
windows/http/trackit_file_upload,CVE-2014-4872;OSVDB-112741;US-CERT-VU-121036;URL-http://seclists.org/fulldisclosure/2014/Oct/34;URL-https://raw.githubusercontent.com/pedrib/PoC/master/generic/bmc-track-it-11.3.txt
windows/http/trendmicro_officescan,CVE-2008-1365;OSVDB-42499
windows/http/ultraminihttp_bof,OSVDB-95164;EDB-26739;CVE-2013-5019;BID-61130
windows/http/umbraco_upload_aspx,OSVDB-83765;EDB-19671;URL-http://blog.gdssecurity.com/labs/2012/7/3/find-bugs-faster-with-a-webmatrix-local-reference-instance.html;URL-http://umbraco.codeplex.com/workitem/18192
windows/http/vmware_vcenter_chargeback_upload,CVE-2013-3520;OSVDB-94188;BID-60484;ZDI-13-147
windows/http/webster_http,CVE-2002-2268;OSVDB-44106;BID-6289;URL-http://www.microsoft.com/msj/archive/s25f.aspx;URL-http://www.netdave.com/webster/webster.htm
windows/http/xampp_webdav_upload_php,No-references
windows/http/xitami_if_mod_since,CVE-2007-5067;OSVDB-40594;OSVDB-40595;BID-25772;EDB-4450
windows/http/zenworks_assetmgmt_uploadservlet,CVE-2011-2653;OSVDB-77583;BID-50966;ZDI-11-342;URL-http://download.novell.com/Download?buildid=hPvHtXeNmCU~
windows/http/zenworks_uploadservlet,OSVDB-63412;BID-39114;ZDI-10-078;URL-http://tucanalamigo.blogspot.com/2010/04/pdc-de-zdi-10-078.html;URL-http://www.novell.com/support/kb/doc.php?id=7005573
windows/iis/iis_webdav_upload_asp,OSVDB-397;BID-12141
windows/iis/ms01_023_printer,CVE-2001-0241;OSVDB-3323;BID-2674;MSB-MS01-023;URL-http://seclists.org/lists/bugtraq/2001/May/0005.html
windows/iis/ms01_026_dbldecode,CVE-2001-0333;OSVDB-556;BID-2708;MSB-MS01-026;URL-http://marc.info/?l=bugtraq&m=98992056521300&w=2
windows/iis/ms01_033_idq,CVE-2001-0500;OSVDB-568;MSB-MS01-033;BID-2880
windows/iis/ms02_018_htr,CVE-1999-0874;OSVDB-3325;BID-307;URL-http://www.eeye.com/html/research/advisories/AD19990608.html;MSB-MS02-018
windows/iis/ms02_065_msadc,OSVDB-14502;BID-6214;CVE-2002-1142;MSB-MS02-065;URL-http://archives.neohapsis.com/archives/vulnwatch/2002-q4/0082.html
windows/iis/ms03_007_ntdll_webdav,CVE-2003-0109;OSVDB-4467;BID-7116;MSB-MS03-007
windows/iis/msadc,OSVDB-272;BID-529;CVE-1999-1011;MSB-MS98-004;MSB-MS99-025
windows/imap/eudora_list,CVE-2005-4267;OSVDB-22097;BID-15980
windows/imap/imail_delete,CVE-2004-1520;OSVDB-11838;BID-11675
windows/imap/ipswitch_search,CVE-2007-3925;OSVDB-36219;BID-24962
windows/imap/mailenable_login,CVE-2006-6423;OSVDB-32125;BID-21492;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2006-December/051229.html
windows/imap/mailenable_status,CVE-2005-2278;OSVDB-17844;BID-14243;URL-http://www.nessus.org/plugins/index.php?view=single&id=19193
windows/imap/mailenable_w3c_select,CVE-2005-3155;OSVDB-19842;BID-15006
windows/imap/mdaemon_cram_md5,CVE-2004-1520;OSVDB-11838;BID-11675
windows/imap/mdaemon_fetch,CVE-2008-1358;OSVDB-43111;BID-28245;EDB-5248
windows/imap/mercur_imap_select_overflow,CVE-2006-1255;OSVDB-23950;BID-17138
windows/imap/mercur_login,CVE-2006-1255;OSVDB-23950;BID-17138;URL-http://archives.neohapsis.com/archives/fulldisclosure/2006-03/1104.html
windows/imap/mercury_login,CVE-2007-1373;OSVDB-33883
windows/imap/mercury_rename,CVE-2004-1211;OSVDB-12508;BID-11775;URL-http://www.nessus.org/plugins/index.php?view=single&id=15867
windows/imap/novell_netmail_append,CVE-2006-6425;OSVDB-31362;BID-21723;ZDI-06-054
windows/imap/novell_netmail_auth,OSVDB-55175;URL-http://www.w00t-shell.net/
windows/imap/novell_netmail_status,CVE-2005-3314;OSVDB-20956;BID-15491
windows/imap/novell_netmail_subscribe,CVE-2006-6761;OSVDB-31360;BID-21728;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=454
windows/isapi/ms00_094_pbserver,CVE-2000-1089;OSVDB-463;BID-2048;MSB-MS00-094
windows/isapi/ms03_022_nsiislog_post,CVE-2003-0349;OSVDB-4535;BID-8035;MSB-MS03-022;URL-http://archives.neohapsis.com/archives/vulnwatch/2003-q2/0120.html
windows/isapi/ms03_051_fp30reg_chunked,CVE-2003-0822;OSVDB-2952;BID-9007;MSB-MS03-051
windows/isapi/rsa_webagent_redirect,CVE-2005-4734;OSVDB-20151
windows/isapi/w3who_query,CVE-2004-1134;OSVDB-12258;URL-http://www.exaprobe.com/labs/advisories/esa-2004-1206.html;BID-11820
windows/ldap/imail_thc,CVE-2004-0297;OSVDB-3984;BID-9682;URL-http://secunia.com/advisories/10880/
windows/ldap/pgp_keyserver7,CVE-2001-1320;OSVDB-4742;BID-3046;URL-http://www.ee.oulu.fi/research/ouspg/protos/testing/c06/ldapv3/
windows/license/calicclnt_getconfig,CVE-2005-0581;OSVDB-14389;BID-12705;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=213
windows/license/calicserv_getconfig,CVE-2005-0581;OSVDB-14389;BID-12705;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=213
windows/license/flexnet_lmgrd_bof,OSVDB-81899;BID-52718;ZDI-12-052;URL-http://aluigi.altervista.org/adv/lmgrd_1-adv.txt;URL-http://www.flexerasoftware.com/pl/13057.htm
windows/license/sentinel_lm7_udp,CVE-2005-0353;OSVDB-14605;BID-12742
windows/local/adobe_sandbox_adobecollabsync,CVE-2013-2730;OSVDB-93355;URL-http://blog.binamuse.com/2013/05/adobe-reader-x-collab-sandbox-bypass.html
windows/local/agnitum_outpost_acs,OSVDB-96208;EDB-27282;URL-http://mallocat.com/a-journey-to-antivirus-escalation/
windows/local/always_install_elevated,URL-http://www.greyhathacker.net/?p=185;URL-http://msdn.microsoft.com/en-us/library/aa367561(VS.85).aspx;URL-http://rewtdance.blogspot.co.uk/2013/03/metasploit-msi-payload-generation.html
windows/local/ask,URL-http://www.room362.com/blog/2012/1/3/uac-user-assisted-compromise.html
windows/local/bthpan,CVE-2014-4971;URL-https://www.korelogic.com/Resources/Advisories/KL-001-2014-002.txt;OSVDB-109387
windows/local/bypassuac,URL-http://www.trustedsec.com/december-2010/bypass-windows-uac/
windows/local/bypassuac_injection,No-references
windows/local/current_user_psexec,CVE-1999-0504;OSVDB-3106;URL-http://technet.microsoft.com/en-us/sysinternals/bb897553.aspx
windows/local/ikeext_service,URL-https://www.htbridge.com/advisory/HTB23108;URL-https://www.htbridge.com/vulnerability/uncontrolled-search-path-element.html
windows/local/ipass_launch_app,URL-https://www.mogwaisecurity.de/advisories/MSA-2015-03.txt
windows/local/lenovo_systemupdate,OSVDB-121522;CVE-2015-2219;URL-http://www.ioactive.com/pdfs/Lenovo_System_Update_Multiple_Privilege_Escalations.pdf
windows/local/mqac_write,CVE-2014-4971;EDB-34112;URL-https://www.korelogic.com/Resources/Advisories/KL-001-2014-003.txt
windows/local/ms10_015_kitrap0d,CVE-2010-0232;OSVDB-61854;MSB-MS10-015;EDB-11199;URL-http://seclists.org/fulldisclosure/2010/Jan/341
windows/local/ms10_092_schelevator,OSVDB-68518;CVE-2010-3338;BID-44357;MSB-MS10-092;EDB-15589
windows/local/ms11_080_afdjoinleaf,CVE-2011-2005;OSVDB-76232;EDB-18176;MSB-MS11-080;URL-http://www.offensive-security.com/vulndev/ms11-080-voyage-into-ring-zero/
windows/local/ms13_005_hwnd_broadcast,CVE-2013-0008;MSB-MS13-005;OSVDB-88966;URL-http://blog.cmpxchg8b.com/2013/02/a-few-years-ago-while-working-on.html
windows/local/ms13_053_schlamperei,CVE-2013-1300;MSB-MS13-053;URL-https://labs.mwrinfosecurity.com/blog/2013/09/06/mwr-labs-pwn2own-2013-write-up---kernel-exploit/
windows/local/ms13_081_track_popup_menu,CVE-2013-3881;OSVDB-98212;BID-62830;MSB-MS13-081;URL-http://endgame.com/news/microsoft-win32k-null-page-vulnerability-technical-analysis.html;URL-http://immunityproducts.blogspot.com/2013/11/exploiting-cve-2013-3881-win32k-null.html
windows/local/ms13_097_ie_registry_symlink,CVE-2013-5045;MSB-MS13-097;BID-64115;URL-https://github.com/tyranid/IE11SandboxEscapes
windows/local/ms14_009_ie_dfsvc,CVE-2014-0257;MSB-MS14-009;BID-65417;URL-https://github.com/tyranid/IE11SandboxEscapes
windows/local/ms14_058_track_popup_menu,CVE-2014-4113;OSVDB-113167;BID-70364;MSB-MS14-058;URL-http://blog.trendmicro.com/trendlabs-security-intelligence/an-analysis-of-a-windows-kernel-mode-vulnerability-cve-2014-4113/
windows/local/ms14_070_tcpip_ioctl,CVE-2014-4076;MSB-MS14-070;OSVDB-114532;URL-https://blog.korelogic.com/blog/2015/01/28/2k3_tcpip_setaddroptions_exploit_dev;URL-https://www.korelogic.com/Resources/Advisories/KL-001-2015-001.txt
windows/local/ms15_004_tswbproxy,CVE-2015-0016;MSB-MS15-004;URL-http://blog.trendmicro.com/trendlabs-security-intelligence/cve-2015-0016-escaping-the-internet-explorer-sandbox/
windows/local/ms_ndproxy,CVE-2013-5065;MSB-MS14-002;OSVDB-100368;BID-63971;EDB-30014;URL-http://labs.portcullis.co.uk/blog/cve-2013-5065-ndproxy-array-indexing-error-unpatched-vulnerability/;URL-http://technet.microsoft.com/en-us/security/advisory/2914486;URL-https://github.com/ShahinRamezany/Codes/blob/master/CVE-2013-5065/CVE-2013-5065.cpp;URL-http://www.secniu.com/blog/?p=53;URL-http://www.fireeye.com/blog/technical/cyber-exploits/2013/11/ms-windows-local-privilege-escalation-zero-day-in-the-wild.html;URL-http://blog.spiderlabs.com/2013/12/the-kernel-is-calling-a-zeroday-pointer-cve-2013-5065-ring-ring.html
windows/local/novell_client_nicm,OSVDB-93718;URL-http://www.novell.com/support/kb/doc.php?id=7012497;URL-http://pastebin.com/GB4iiEwR
windows/local/novell_client_nwfs,OSVDB-46578;BID-30001;URL-http://support.novell.com/docs/Readmes/InfoDocument/patchbuilder/readme_5028543.html
windows/local/ntapphelpcachecontrol,MSB-MS15-001;CVE-2015-0002;URL-OSVEB (116497);EDB-35661;URL-https://code.google.com/p/google-security-research/issues/detail?id=118
windows/local/nvidia_nvsvc,CVE-2013-0109;OSVDB-88745;URL-http://nvidia.custhelp.com/app/answers/detail/a_id/3288
windows/local/payload_inject,No-references
windows/local/persistence,No-references
windows/local/powershell_cmd_upgrade,No-references
windows/local/powershell_remoting,CVE-1999-0504;OSVDB-3106
windows/local/ppr_flatten_rec,CVE-2013-3660;EDB-25912;OSVDB-93539;MSB-MS13-053;URL-http://seclists.org/fulldisclosure/2013/May/91
windows/local/pxeexploit,No-references
windows/local/run_as,URL-https://msdn.microsoft.com/en-us/library/windows/desktop/ms682431
windows/local/s4u_persistence,URL-http://www.pentestgeek.com/2013/02/11/scheduled-tasks-with-s4u-and-on-demand-persistence/;URL-http://www.scriptjunkie.us/2013/01/running-code-from-a-non-elevated-account-at-any-time/
windows/local/service_permissions,No-references
windows/local/trusted_service_path,URL-http://msdn.microsoft.com/en-us/library/windows/desktop/ms682425(v=vs.85).aspx;URL-http://www.microsoft.com/learning/en/us/book.aspx?id=5957&locale=en-us
windows/local/virtual_box_guest_additions,CVE-2014-2477;URL-https://www.korelogic.com/Resources/Advisories/KL-001-2014-001.txt
windows/local/virtual_box_opengl_escape,CVE-2014-0983;BID-66133;URL-http://www.coresecurity.com/advisories/oracle-virtualbox-3d-acceleration-multiple-memory-corruption-vulnerabilities;URL-http://corelabs.coresecurity.com/index.php?module=Wiki&action=view&type=publication&name=oracle_virtualbox_3d_acceleration;URL-http://www.vupen.com/blog/20140725.Advanced_Exploitation_VirtualBox_VM_Escape.php
windows/local/vss_persistence,URL-http://pauldotcom.com/2011/11/safely-dumping-hashes-from-liv.html;URL-http://www.irongeek.com/i.php?page=videos/hack3rcon2/tim-tomes-and-mark-baggett-lurking-in-the-shadows
windows/local/wmi,CVE-1999-0504;OSVDB-3106;URL-http://passing-the-hash.blogspot.co.uk/2013/07/WMIS-PowerSploit-Shells.html
windows/lotus/domino_http_accept_language,CVE-2008-2240;OSVDB-45415;BID-29310;URL-http://www-01.ibm.com/support/docview.wss?uid=swg21303057
windows/lotus/domino_icalendar_organizer,CVE-2010-3407;OSVDB-68040;ZDI-10-177;URL-http://labs.mwrinfosecurity.com/advisories/lotus_domino_ical_stack_buffer_overflow/;URL-http://www-01.ibm.com/support/docview.wss?rs=475&uid=swg21446515
windows/lotus/domino_sametime_stmux,CVE-2008-2499;OSVDB-45610;BID-29328;ZDI-08-028
windows/lotus/lotusnotes_lzh,CVE-2011-1213;OSVDB-72706;BID-48018;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=904;URL-http://www.ibm.com/support/docview.wss?uid=swg21500034
windows/lpd/hummingbird_exceed,CVE-2005-1815;OSVDB-16957;BID-13788
windows/lpd/niprint,CVE-2003-1141;OSVDB-2774;BID-8968;URL-http://www.immunitysec.com/documentation/vs_niprint.html
windows/lpd/saplpd,CVE-2008-0621;OSVDB-41127;BID-27613
windows/lpd/wincomlpd_admin,CVE-2008-5159;OSVDB-42861;BID-27614
windows/misc/achat_bof,URL-https://cwe.mitre.org/data/definitions/121.html
windows/misc/actfax_raw_server_bof,OSVDB-89944;BID-57789;EDB-24467;URL-http://www.pwnag3.com/2013/02/actfax-raw-server-exploit.html
windows/misc/agentxpp_receive_agentx,CVE-2010-1318;OSVDB-63919;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=867
windows/misc/allmediaserver_bof,OSVDB-83889;EDB-19625
windows/misc/altiris_ds_sqli,CVE-2008-2286;OSVDB-45313;BID-29198;ZDI-08-024
windows/misc/apple_quicktime_rtsp_response,CVE-2007-6166;OSVDB-40876;BID-26549;EDB-4648
windows/misc/asus_dpcproxy_overflow,CVE-2008-1491;OSVDB-43638;BID-28394
windows/misc/avaya_winpmd_unihostrouter,OSVDB-82764;OSVDB-73269;BID-47947;EDB-18397;URL-https://downloads.avaya.com/css/P8/documents/100140122;URL-http://secunia.com/advisories/44062
windows/misc/avidphoneticindexer,CVE-2011-5003;OSVDB-77376;URL-http://www.security-assessment.com/files/documents/advisory/Avid_Media_Composer-Phonetic_Indexer-Remote_Stack_Buffer_Overflow.pdf
windows/misc/bakbone_netvault_heap,CVE-2005-1009;OSVDB-15234;BID-12967
windows/misc/bcaaa_bof,CVE-2011-5124;OSVDB-72095;URL-https://kb.bluecoat.com/index?page=content&id=SA55;URL-http://seclists.org/bugtraq/2011/Jul/44
windows/misc/bigant_server,CVE-2008-1914;OSVDB-44454;BID-28795
windows/misc/bigant_server_250,CVE-2008-1914;OSVDB-44454;EDB-9673;EDB-9690
windows/misc/bigant_server_dupf_upload,CVE-2012-6274;US-CERT-VU-990652;BID-57214;OSVDB-89342
windows/misc/bigant_server_sch_dupf_bof,CVE-2012-6275;US-CERT-VU-990652;BID-57214;OSVDB-89344
windows/misc/bigant_server_usv,OSVDB-61386;EDB-10765;EDB-10973
windows/misc/bomberclone_overflow,CVE-2006-0460;OSVDB-23263;BID-16697;URL-http://www.frsirt.com/english/advisories/2006/0643
windows/misc/bopup_comm,CVE-2009-2227;OSVDB-55275;URL-http://www.blabsoft.com/products/server;EDB-9002
windows/misc/borland_interbase,CVE-2007-3566;OSVDB-38602;URL-http://dvlabs.tippingpoint.com/advisory/TPTI-07-13
windows/misc/borland_starteam,CVE-2008-0311;OSVDB-44039;BID-28602
windows/misc/citrix_streamprocess,OSVDB-70597;ZDI-11-023;URL-http://secunia.com/advisories/42954/;URL-http://support.citrix.com/article/CTX127149
windows/misc/citrix_streamprocess_data_msg,OSVDB-75780;BID-49803;ZDI-12-009;URL-http://support.citrix.com/article/CTX130846
windows/misc/citrix_streamprocess_get_boot_record_request,OSVDB-75780;BID-49803;URL-http://support.citrix.com/article/CTX130846
windows/misc/citrix_streamprocess_get_footer,OSVDB-75780;BID-49803;URL-http://support.citrix.com/article/CTX130846
windows/misc/citrix_streamprocess_get_objects,OSVDB-75780;BID-49803;URL-http://support.citrix.com/article/CTX130846;ZDI-12-010
windows/misc/doubletake,CVE-2008-1661;OSVDB-45924
